Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Postal Code;Product ID;Sales;Quantity;Discount;Profit;Store
9908;US-2012-129007;13.09.2014;15.09.2014;First Class;KD-16615;92804;FUR-CH-10000155;717,72;3;0,2;71,772;West_Superstore
9909;US-2012-129007;13.09.2014;15.09.2014;First Class;KD-16615;92804;FUR-FU-10002379;207,35;5;0;24,882;West_Superstore
9910;US-2012-129007;13.09.2014;15.09.2014;First Class;KD-16615;92804;FUR-FU-10004018;44,67;3;0;12,0609;West_Superstore
9911;US-2012-129007;13.09.2014;15.09.2014;First Class;KD-16615;92804;OFF-PA-10000994;209,7;2;0;100,656;West_Superstore
1375;CA-2012-120362;14.09.2014;19.09.2014;Standard Class;CA-12265;84604;FUR-TA-10003008;912,75;5;0;118,6575;West_Superstore
1815;CA-2012-131597;14.09.2014;18.09.2014;Standard Class;SP-20620;90045;FUR-TA-10002607;170,136;3;0,2;-8,5068;West_Superstore
1016;CA-2012-133025;17.09.2014;19.09.2014;Second Class;MO-17800;90036;OFF-PA-10004100;32,4;5;0;15,552;West_Superstore
4062;US-2012-138716;17.09.2014;20.09.2014;First Class;CS-11845;98105;OFF-BI-10001628;25,032;3;0,2;7,8225;West_Superstore
576;CA-2012-149713;18.09.2014;22.09.2014;Second Class;TG-21640;90805;OFF-PA-10004530;160,72;14;0;78,7528;West_Superstore
577;CA-2012-149713;18.09.2014;22.09.2014;Second Class;TG-21640;90805;OFF-PA-10001450;19,92;4;0;9,7608;West_Superstore
578;CA-2012-149713;18.09.2014;22.09.2014;Second Class;TG-21640;90805;OFF-SU-10001574;7,3;2;0;2,19;West_Superstore
3759;CA-2012-167745;18.09.2014;23.09.2014;Standard Class;GB-14530;90049;OFF-AR-10003602;11,68;2;0;5,4896;West_Superstore
3760;CA-2012-167745;18.09.2014;23.09.2014;Standard Class;GB-14530;90049;OFF-SU-10004782;16,9;2;0;5,07;West_Superstore
3761;CA-2012-167745;18.09.2014;23.09.2014;Standard Class;GB-14530;90049;FUR-FU-10001591;24,4;2;0;10,248;West_Superstore
5051;CA-2012-150511;18.09.2014;24.09.2014;Standard Class;AB-10060;98198;OFF-PA-10001776;18,54;2;0;8,7138;West_Superstore
5619;CA-2012-101154;18.09.2014;21.09.2014;First Class;CM-12190;92105;OFF-ST-10004186;443,92;4;0;8,8784;West_Superstore
6169;CA-2012-132815;19.09.2014;22.09.2014;Second Class;RW-19540;90008;OFF-PA-10004530;22,96;2;0;11,2504;West_Superstore
9306;CA-2012-137603;19.09.2014;24.09.2014;Standard Class;MH-17290;87505;OFF-AR-10001972;8,4;5;0;2,184;West_Superstore
9599;CA-2012-149517;19.09.2014;23.09.2014;Standard Class;FC-14245;95823;FUR-FU-10003464;60,84;3;0;19,4688;West_Superstore
8437;CA-2012-151470;20.09.2014;26.09.2014;Standard Class;AM-10705;89115;OFF-BI-10004040;45,584;11;0,2;16,5242;West_Superstore
2272;CA-2012-102036;21.09.2014;27.09.2014;Standard Class;CS-12130;98105;OFF-ST-10003123;199,74;6;0;47,9376;West_Superstore
2786;CA-2012-149972;21.09.2014;23.09.2014;First Class;CD-12790;90036;FUR-CH-10004997;601,536;4;0,2;0;West_Superstore
2787;CA-2012-149972;21.09.2014;23.09.2014;First Class;CD-12790;90036;OFF-FA-10002763;7,9;2;0;2,528;West_Superstore
960;CA-2012-112571;22.09.2014;22.09.2014;Same Day;DL-12925;92054;FUR-FU-10004188;204,6;2;0;53,196;West_Superstore
9043;CA-2012-168760;22.09.2014;26.09.2014;Second Class;MM-18280;90049;OFF-AP-10004532;61,44;3;0;16,5888;West_Superstore
4915;CA-2012-161830;24.09.2014;26.09.2014;Second Class;ME-17725;98105;OFF-AR-10004042;35,96;2;0;10,4284;West_Superstore
4916;CA-2012-161830;24.09.2014;26.09.2014;Second Class;ME-17725;98105;OFF-BI-10001097;14,952;3;0,2;5,4201;West_Superstore
5771;CA-2012-103835;24.09.2014;28.09.2014;Standard Class;SC-20440;90032;FUR-FU-10000010;14,91;3;0;4,6221;West_Superstore
5772;CA-2012-103835;24.09.2014;28.09.2014;Standard Class;SC-20440;90032;OFF-AP-10002651;1158,12;4;0;335,8548;West_Superstore
7742;CA-2012-147816;24.09.2014;26.09.2014;Second Class;CM-11935;85705;TEC-PH-10003095;35,12;2;0,2;13,17;West_Superstore
9152;US-2012-106873;24.09.2014;29.09.2014;Second Class;KM-16720;85323;OFF-AR-10003179;14,576;2;0,2;2,3686;West_Superstore
9153;US-2012-106873;24.09.2014;29.09.2014;Second Class;KM-16720;85323;TEC-AC-10002345;23,2;2;0,2;1,45;West_Superstore
9154;US-2012-106873;24.09.2014;29.09.2014;Second Class;KM-16720;85323;OFF-AR-10001246;16,464;7;0,2;1,8522;West_Superstore
25;CA-2012-106320;25.09.2014;30.09.2014;Standard Class;EB-13870;84057;FUR-TA-10000577;1044,63;3;0;240,2649;West_Superstore
2447;CA-2012-100573;25.09.2014;01.10.2014;Standard Class;AM-10705;90004;OFF-EN-10000461;17,48;2;0;8,2156;West_Superstore
7837;CA-2012-149083;25.09.2014;30.09.2014;Standard Class;SH-19975;98103;FUR-CH-10004289;307,136;4;0,2;-11,5176;West_Superstore
7838;CA-2012-149083;25.09.2014;30.09.2014;Standard Class;SH-19975;98103;OFF-LA-10002945;12,6;2;0;5,796;West_Superstore
7839;CA-2012-149083;25.09.2014;30.09.2014;Standard Class;SH-19975;98103;TEC-AC-10002567;159,98;2;0;57,5928;West_Superstore
284;CA-2012-130883;26.09.2014;02.10.2014;Standard Class;TB-21520;97206;OFF-PA-10000474;141,76;5;0,2;47,844;West_Superstore
285;CA-2012-130883;26.09.2014;02.10.2014;Standard Class;TB-21520;97206;TEC-AC-10001956;239,8;5;0,2;47,96;West_Superstore
286;CA-2012-130883;26.09.2014;02.10.2014;Standard Class;TB-21520;97206;OFF-PA-10004100;31,104;6;0,2;10,8864;West_Superstore
1420;CA-2012-124800;26.09.2014;30.09.2014;Standard Class;RW-19540;85204;OFF-PA-10000501;86,272;4;0,2;31,2736;West_Superstore
1421;CA-2012-124800;26.09.2014;30.09.2014;Standard Class;RW-19540;85204;OFF-BI-10000778;72,588;2;0,7;-48,392;West_Superstore
1422;CA-2012-124800;26.09.2014;30.09.2014;Standard Class;RW-19540;85204;OFF-AP-10004980;60,672;2;0,2;14,4096;West_Superstore
1423;CA-2012-124800;26.09.2014;30.09.2014;Standard Class;RW-19540;85204;OFF-BI-10003984;77,031;9;0,7;-59,0571;West_Superstore
1424;CA-2012-124800;26.09.2014;30.09.2014;Standard Class;RW-19540;85204;OFF-ST-10000798;119,904;6;0,2;-1,4988;West_Superstore
1425;CA-2012-124800;26.09.2014;30.09.2014;Standard Class;RW-19540;85204;TEC-PH-10001750;263,96;5;0,2;23,0965;West_Superstore
1426;CA-2012-124800;26.09.2014;30.09.2014;Standard Class;RW-19540;85204;OFF-ST-10002743;363,648;4;0,2;-86,3664;West_Superstore
2497;CA-2012-122371;26.09.2014;01.10.2014;Standard Class;BS-11800;92037;OFF-ST-10002370;64,17;3;0;18,6093;West_Superstore
2498;CA-2012-122371;26.09.2014;01.10.2014;Standard Class;BS-11800;92037;OFF-EN-10000056;124,46;2;0;58,4962;West_Superstore
6959;CA-2012-167255;27.09.2014;29.09.2014;Second Class;RH-19510;94110;OFF-ST-10001328;15,51;1;0;4,3428;West_Superstore
6960;CA-2012-167255;27.09.2014;29.09.2014;Second Class;RH-19510;94110;OFF-PA-10002377;146,82;3;0;73,41;West_Superstore
6961;CA-2012-167255;27.09.2014;29.09.2014;Second Class;RH-19510;94110;OFF-PA-10003441;12,96;2;0;6,2208;West_Superstore
8928;CA-2012-143616;27.09.2014;29.09.2014;Second Class;SS-20140;98103;OFF-AR-10002067;99,2;5;0;25,792;West_Superstore
2254;CA-2012-169201;28.09.2014;01.10.2014;First Class;HG-14965;94110;OFF-AP-10000696;43,26;3;0;14,2758;West_Superstore
2255;CA-2012-169201;28.09.2014;01.10.2014;First Class;HG-14965;94110;OFF-AP-10002082;43,56;2;0;15,246;West_Superstore
4933;CA-2012-106978;28.09.2014;04.10.2014;Standard Class;ZC-21910;80013;OFF-EN-10004483;12,536;1;0,2;4,2309;West_Superstore
4934;CA-2012-106978;28.09.2014;04.10.2014;Standard Class;ZC-21910;80013;OFF-BI-10002012;1,08;2;0,7;-0,792;West_Superstore
4935;CA-2012-106978;28.09.2014;04.10.2014;Standard Class;ZC-21910;80013;OFF-FA-10003021;4,512;3;0,2;0,846;West_Superstore
9452;CA-2012-129546;28.09.2014;05.10.2014;Standard Class;RP-19855;90032;OFF-AP-10002495;186,15;3;0;55,845;West_Superstore
9453;CA-2012-129546;28.09.2014;05.10.2014;Standard Class;RP-19855;90032;OFF-BI-10004001;81,792;6;0,2;26,5824;West_Superstore
9454;CA-2012-129546;28.09.2014;05.10.2014;Standard Class;RP-19855;90032;OFF-SU-10004884;47,19;3;0;13,6851;West_Superstore
9455;CA-2012-129546;28.09.2014;05.10.2014;Standard Class;RP-19855;90032;TEC-PH-10003555;36,784;2;0,2;-8,2764;West_Superstore
1444;CA-2012-166135;01.10.2014;06.10.2014;Standard Class;SC-20440;80013;OFF-ST-10002974;139,424;4;0,2;17,428;West_Superstore
9489;CA-2012-156566;01.10.2014;04.10.2014;First Class;EM-13960;97206;TEC-PH-10001817;572,8;2;0,2;50,12;West_Superstore
2043;CA-2012-104493;02.10.2014;08.10.2014;Standard Class;EB-13705;92105;OFF-BI-10004817;57,504;6;0,2;20,1264;West_Superstore
3903;US-2012-119312;02.10.2014;07.10.2014;Second Class;CS-12400;90045;OFF-ST-10000943;270,34;14;0;75,6952;West_Superstore
6953;CA-2012-129917;02.10.2014;03.10.2014;First Class;HM-14980;90008;OFF-BI-10001757;11,808;3;0,2;4,1328;West_Superstore
6954;CA-2012-129917;02.10.2014;03.10.2014;First Class;HM-14980;90008;OFF-BI-10004828;53,568;4;0,2;19,4184;West_Superstore
6955;CA-2012-129917;02.10.2014;03.10.2014;First Class;HM-14980;90008;TEC-PH-10000369;503,96;5;0,2;50,396;West_Superstore
8427;CA-2012-128356;02.10.2014;07.10.2014;Standard Class;RP-19390;80229;OFF-SU-10004290;10,944;2;0,2;0,9576;West_Superstore
8743;US-2012-144771;02.10.2014;04.10.2014;First Class;CK-12205;97123;FUR-FU-10000629;11,032;1;0,2;3,0338;West_Superstore
8744;US-2012-144771;02.10.2014;04.10.2014;First Class;CK-12205;97123;TEC-AC-10002323;53,04;3;0,2;-4,641;West_Superstore
3075;CA-2012-126137;03.10.2014;08.10.2014;Standard Class;BS-11755;90032;FUR-BO-10004409;120,666;2;0,15;18,4548;West_Superstore
1300;CA-2012-121391;04.10.2014;07.10.2014;First Class;AA-10315;94109;OFF-ST-10001590;26,96;2;0;7,0096;West_Superstore
6226;CA-2012-133445;05.10.2014;09.10.2014;Standard Class;JF-15490;97206;FUR-BO-10003660;66,294;1;0,7;-103,8606;West_Superstore
6227;CA-2012-133445;05.10.2014;09.10.2014;Standard Class;JF-15490;97206;FUR-CH-10000422;291,168;4;0,2;-14,5584;West_Superstore
5509;CA-2012-168529;08.10.2014;12.10.2014;Standard Class;MB-17305;94122;FUR-FU-10001588;145,9;5;0;62,737;West_Superstore
4719;CA-2012-109736;10.10.2014;11.10.2014;First Class;DJ-13420;94109;OFF-PA-10004101;45,36;7;0;21,7728;West_Superstore
9913;CA-2012-132388;10.10.2014;12.10.2014;First Class;KN-16390;93101;FUR-CH-10001714;362,136;3;0,2;-54,3204;West_Superstore
9914;CA-2012-132388;10.10.2014;12.10.2014;First Class;KN-16390;93101;OFF-LA-10000414;31,05;3;0;14,904;West_Superstore
7862;CA-2012-142993;12.10.2014;17.10.2014;Standard Class;KA-16525;98103;TEC-AC-10003038;17,9;2;0;3,401;West_Superstore
7863;CA-2012-142993;12.10.2014;17.10.2014;Standard Class;KA-16525;98103;OFF-ST-10000934;81,96;2;0;0;West_Superstore
3405;CA-2012-152527;17.10.2014;17.10.2014;Same Day;CM-12190;90004;OFF-ST-10003479;77,88;2;0;3,894;West_Superstore
9415;CA-2012-127824;18.10.2014;22.10.2014;Standard Class;JC-15775;98115;TEC-PH-10004094;249,584;2;0,2;15,599;West_Superstore
9416;CA-2012-127824;18.10.2014;22.10.2014;Standard Class;JC-15775;98115;OFF-PA-10001184;17,94;3;0;8,7906;West_Superstore
9417;CA-2012-127824;18.10.2014;22.10.2014;Standard Class;JC-15775;98115;FUR-FU-10002505;10,11;3;0;3,2352;West_Superstore
5435;CA-2012-160171;19.10.2014;24.10.2014;Standard Class;RM-19675;90008;OFF-AP-10000275;1640,7;5;0;459,396;West_Superstore
5436;CA-2012-160171;19.10.2014;24.10.2014;Standard Class;RM-19675;90008;TEC-AC-10000892;270;3;0;97,2;West_Superstore
8068;US-2012-160563;20.10.2014;24.10.2014;Standard Class;NS-18640;94109;TEC-AC-10002567;239,97;3;0;86,3892;West_Superstore
8069;US-2012-160563;20.10.2014;24.10.2014;Standard Class;NS-18640;94109;FUR-FU-10001731;16,02;6;0;6,0876;West_Superstore
9058;CA-2012-149097;20.10.2014;24.10.2014;Standard Class;SV-20785;90045;FUR-FU-10003424;74,76;7;0;23,9232;West_Superstore
9059;CA-2012-149097;20.10.2014;24.10.2014;Standard Class;SV-20785;90045;FUR-TA-10001086;364,776;3;0,2;27,3582;West_Superstore
3868;CA-2012-132486;23.10.2014;27.10.2014;Second Class;JF-15355;92105;TEC-AC-10000710;148,32;9;0;63,7776;West_Superstore
3869;CA-2012-132486;23.10.2014;27.10.2014;Second Class;JF-15355;92105;FUR-CH-10004495;240,784;1;0,2;27,0882;West_Superstore
3870;CA-2012-132486;23.10.2014;27.10.2014;Second Class;JF-15355;92105;FUR-CH-10004540;191,968;7;0,2;16,7972;West_Superstore
3871;CA-2012-132486;23.10.2014;27.10.2014;Second Class;JF-15355;92105;OFF-PA-10004971;11,56;2;0;5,6644;West_Superstore
3872;CA-2012-132486;23.10.2014;27.10.2014;Second Class;JF-15355;92105;OFF-EN-10002600;11,8;4;0;5,664;West_Superstore
3873;CA-2012-132486;23.10.2014;27.10.2014;Second Class;JF-15355;92105;FUR-CH-10001854;842,352;3;0,2;42,1176;West_Superstore
4275;CA-2012-142692;23.10.2014;28.10.2014;Standard Class;AG-10495;98105;OFF-BI-10004140;3,592;1;0,2;1,1225;West_Superstore
6424;CA-2012-149650;24.10.2014;27.10.2014;First Class;RD-19660;94601;FUR-CH-10003956;454,272;8;0,2;-73,8192;West_Superstore
4381;CA-2012-152891;25.10.2014;30.10.2014;Standard Class;TB-21625;94110;OFF-AR-10004648;60,45;3;0;16,3215;West_Superstore
4382;CA-2012-152891;25.10.2014;30.10.2014;Standard Class;TB-21625;94110;FUR-TA-10001857;253,176;3;0,2;-31,647;West_Superstore
7089;CA-2012-105844;25.10.2014;27.10.2014;Second Class;JF-15415;89431;OFF-AR-10001955;79,36;4;0;23,808;West_Superstore
9393;CA-2012-130848;25.10.2014;25.10.2014;Same Day;DG-13300;80219;FUR-CH-10000422;582,336;8;0,2;-29,1168;West_Superstore
2090;CA-2012-139290;26.10.2014;30.10.2014;Standard Class;MY-17380;91730;OFF-LA-10004008;5,76;2;0;2,6496;West_Superstore
5160;CA-2012-156146;26.10.2014;30.10.2014;Second Class;AG-10495;85345;TEC-PH-10001700;105,584;2;0,2;9,2386;West_Superstore
5161;CA-2012-156146;26.10.2014;30.10.2014;Second Class;AG-10495;85345;TEC-PH-10001527;68,72;2;0,2;-14,603;West_Superstore
8081;CA-2012-150714;26.10.2014;01.11.2014;Standard Class;KH-16690;97477;OFF-LA-10001474;146,544;6;0,2;47,6268;West_Superstore
8082;CA-2012-150714;26.10.2014;01.11.2014;Standard Class;KH-16690;97477;OFF-PA-10001497;131,904;3;0,2;47,8152;West_Superstore
8083;CA-2012-150714;26.10.2014;01.11.2014;Standard Class;KH-16690;97477;OFF-AP-10003287;203,88;5;0,2;20,388;West_Superstore
8084;CA-2012-150714;26.10.2014;01.11.2014;Standard Class;KH-16690;97477;OFF-BI-10002982;14,301;7;0,7;-10,4874;West_Superstore
8085;CA-2012-150714;26.10.2014;01.11.2014;Standard Class;KH-16690;97477;OFF-ST-10001809;718,64;10;0,2;-161,694;West_Superstore
6325;CA-2012-110289;29.10.2014;02.11.2014;Standard Class;NB-18655;94109;OFF-PA-10002986;33,4;5;0;16,032;West_Superstore
6326;CA-2012-110289;29.10.2014;02.11.2014;Standard Class;NB-18655;94109;OFF-EN-10001434;210,84;4;0;103,3116;West_Superstore
3691;US-2012-131359;30.10.2014;02.11.2014;Second Class;FA-14230;80219;TEC-MA-10000597;59,994;2;0,7;-45,9954;West_Superstore
3692;US-2012-131359;30.10.2014;02.11.2014;Second Class;FA-14230;80219;TEC-CO-10001571;439,992;1;0,2;164,997;West_Superstore
3693;US-2012-131359;30.10.2014;02.11.2014;Second Class;FA-14230;80219;TEC-PH-10004531;87,96;5;0,2;30,786;West_Superstore
3694;US-2012-131359;30.10.2014;02.11.2014;Second Class;FA-14230;80219;FUR-FU-10003026;15,488;4;0,2;3,6784;West_Superstore
195;CA-2012-131457;31.10.2014;06.11.2014;Standard Class;MZ-17515;92374;OFF-EN-10001509;14,28;7;0;6,7116;West_Superstore
1427;US-2012-164448;31.10.2014;04.11.2014;Second Class;DK-12835;93905;OFF-BI-10002949;9,728;2;0,2;3,2832;West_Superstore
1428;US-2012-164448;31.10.2014;04.11.2014;Second Class;DK-12835;93905;OFF-EN-10002600;14,75;5;0;7,08;West_Superstore
1429;US-2012-164448;31.10.2014;04.11.2014;Second Class;DK-12835;93905;OFF-BI-10003708;29,8;5;0,2;9,3125;West_Superstore
1430;US-2012-164448;31.10.2014;04.11.2014;Second Class;DK-12835;93905;OFF-LA-10003510;427,42;14;0;196,6132;West_Superstore
2108;CA-2012-164882;31.10.2014;31.10.2014;Same Day;SG-20080;92374;OFF-PA-10000157;19,98;1;0;9,3906;West_Superstore
2109;CA-2012-164882;31.10.2014;31.10.2014;Same Day;SG-20080;92374;OFF-BI-10004519;398,352;3;0,2;124,485;West_Superstore
2110;CA-2012-164882;31.10.2014;31.10.2014;Same Day;SG-20080;92374;OFF-AR-10004272;5,04;3;0;1,26;West_Superstore
2111;CA-2012-164882;31.10.2014;31.10.2014;Same Day;SG-20080;92374;OFF-FA-10000585;17,45;5;0;8,027;West_Superstore
2112;CA-2012-164882;31.10.2014;31.10.2014;Same Day;SG-20080;92374;FUR-CH-10004218;323,136;4;0,2;20,196;West_Superstore
2113;CA-2012-164882;31.10.2014;31.10.2014;Same Day;SG-20080;92374;OFF-SU-10004231;29,7;3;0;8,019;West_Superstore
2114;CA-2012-164882;31.10.2014;31.10.2014;Same Day;SG-20080;92374;TEC-PH-10001578;1295,84;4;0,2;145,782;West_Superstore
2115;CA-2012-164882;31.10.2014;31.10.2014;Same Day;SG-20080;92374;OFF-ST-10003638;46,84;2;0;12,6468;West_Superstore
2116;CA-2012-164882;31.10.2014;31.10.2014;Same Day;SG-20080;92374;FUR-BO-10002213;425,833;1;0,15;20,0392;West_Superstore
2802;US-2012-110163;01.11.2014;04.11.2014;First Class;GA-14725;97301;OFF-AR-10001683;7,88;1;0,2;1,773;West_Superstore
283;CA-2012-130890;02.11.2014;06.11.2014;Standard Class;JO-15280;90004;FUR-TA-10002903;1038,84;5;0,2;51,942;West_Superstore
1167;CA-2012-125416;02.11.2014;02.11.2014;Same Day;KC-16540;98115;TEC-AC-10001552;447,93;9;0;49,2723;West_Superstore
8164;CA-2012-168207;02.11.2014;06.11.2014;Standard Class;LT-17110;92105;FUR-FU-10004909;96,96;6;0;33,936;West_Superstore
8165;CA-2012-168207;02.11.2014;06.11.2014;Standard Class;LT-17110;92105;OFF-BI-10001524;117,488;7;0,2;41,1208;West_Superstore
8166;CA-2012-168207;02.11.2014;06.11.2014;Standard Class;LT-17110;92105;OFF-BI-10003355;11,952;3;0,2;4,1832;West_Superstore
8167;CA-2012-168207;02.11.2014;06.11.2014;Standard Class;LT-17110;92105;FUR-BO-10004357;512,499;3;0,15;-30,147;West_Superstore
1487;CA-2012-140410;03.11.2014;07.11.2014;Standard Class;CM-12655;90008;TEC-PH-10003580;1212,848;7;0,2;106,1242;West_Superstore
1488;CA-2012-140410;03.11.2014;07.11.2014;Standard Class;CM-12655;90008;TEC-AC-10001109;89,97;3;0;37,7874;West_Superstore
1489;CA-2012-140410;03.11.2014;07.11.2014;Standard Class;CM-12655;90008;FUR-FU-10003347;42,6;3;0;16,614;West_Superstore
5074;CA-2012-145485;05.11.2014;05.11.2014;Same Day;JM-16195;94109;OFF-ST-10000649;62,8;4;0;15,7;West_Superstore
5686;CA-2012-131072;05.11.2014;05.11.2014;Same Day;KL-16645;98105;OFF-BI-10002794;98,352;3;0,2;35,6526;West_Superstore
1007;CA-2012-105312;06.11.2014;09.11.2014;First Class;MT-17815;85254;OFF-EN-10002600;7,08;3;0,2;2,478;West_Superstore
1008;CA-2012-105312;06.11.2014;09.11.2014;First Class;MT-17815;85254;OFF-BI-10002049;4,401;3;0,7;-3,5208;West_Superstore
532;CA-2012-102848;07.11.2014;09.11.2014;Second Class;KB-16240;90036;FUR-CH-10000595;190,72;1;0,2;11,92;West_Superstore
2260;CA-2012-117611;08.11.2014;10.11.2014;Second Class;MZ-17335;92024;OFF-FA-10002280;5;1;0;2,4;West_Superstore
2261;CA-2012-117611;08.11.2014;10.11.2014;Second Class;MZ-17335;92024;TEC-AC-10002049;371,97;3;0;66,9546;West_Superstore
3020;CA-2012-123568;08.11.2014;14.11.2014;Standard Class;SC-20095;84084;OFF-FA-10002701;5,04;3;0;0,2016;West_Superstore
3021;CA-2012-123568;08.11.2014;14.11.2014;Standard Class;SC-20095;84084;OFF-PA-10001125;92,94;3;0;41,823;West_Superstore
3022;CA-2012-123568;08.11.2014;14.11.2014;Standard Class;SC-20095;84084;FUR-FU-10004090;66,69;3;0;22,0077;West_Superstore
3023;CA-2012-123568;08.11.2014;14.11.2014;Standard Class;SC-20095;84084;OFF-BI-10001510;91,68;5;0,2;28,65;West_Superstore
5141;CA-2012-154886;08.11.2014;12.11.2014;Standard Class;SW-20455;94109;TEC-AC-10001956;119,9;2;0;43,164;West_Superstore
6947;CA-2012-126466;09.11.2014;13.11.2014;Standard Class;JO-15550;95661;OFF-FA-10000490;2,48;2;0;1,1656;West_Superstore
266;CA-2012-155040;10.11.2014;15.11.2014;Standard Class;AH-10210;94513;TEC-AC-10004469;79,9;2;0;35,156;West_Superstore
2689;CA-2012-153220;12.11.2014;14.11.2014;First Class;YC-21895;90032;OFF-PA-10003016;15,7;5;0;7,065;West_Superstore
104;US-2012-156867;13.11.2014;17.11.2014;Standard Class;LC-16870;80013;TEC-AC-10001552;238,896;6;0,2;-26,8758;West_Superstore
105;US-2012-156867;13.11.2014;17.11.2014;Standard Class;LC-16870;80013;FUR-FU-10004006;102,36;3;0,2;-3,8385;West_Superstore
106;US-2012-156867;13.11.2014;17.11.2014;Standard Class;LC-16870;80013;OFF-BI-10002794;36,882;3;0,7;-25,8174;West_Superstore
7275;CA-2012-144519;13.11.2014;17.11.2014;Standard Class;AW-10930;59601;TEC-PH-10004908;339,96;5;0,2;42,495;West_Superstore
7276;CA-2012-144519;13.11.2014;17.11.2014;Standard Class;AW-10930;59601;FUR-FU-10000794;63,98;7;0;21,7532;West_Superstore
9931;CA-2012-104948;13.11.2014;17.11.2014;Standard Class;KH-16510;92404;OFF-BI-10001267;9,872;2;0,2;3,4552;West_Superstore
9932;CA-2012-104948;13.11.2014;17.11.2014;Standard Class;KH-16510;92404;FUR-BO-10004357;683,332;4;0,15;-40,196;West_Superstore
9933;CA-2012-104948;13.11.2014;17.11.2014;Standard Class;KH-16510;92404;OFF-PA-10004610;29,96;7;0;13,482;West_Superstore
5721;CA-2012-138674;14.11.2014;17.11.2014;First Class;KB-16585;97477;OFF-FA-10000304;8,72;5;0,2;2,289;West_Superstore
5722;CA-2012-138674;14.11.2014;17.11.2014;First Class;KB-16585;97477;TEC-AC-10000358;91,176;3;0,2;4,5588;West_Superstore
5723;CA-2012-138674;14.11.2014;17.11.2014;First Class;KB-16585;97477;TEC-AC-10002800;159,968;4;0,2;29,994;West_Superstore
6709;CA-2012-123141;14.11.2014;19.11.2014;Standard Class;GZ-14470;87124;FUR-CH-10004287;883,84;4;0,2;99,432;West_Superstore
6710;CA-2012-123141;14.11.2014;19.11.2014;Standard Class;GZ-14470;87124;FUR-CH-10001891;230,352;3;0,2;20,1558;West_Superstore
4193;CA-2012-150875;16.11.2014;20.11.2014;Standard Class;HK-14890;83704;FUR-TA-10000577;696,42;2;0;160,1766;West_Superstore
4194;CA-2012-150875;16.11.2014;20.11.2014;Standard Class;HK-14890;83704;TEC-PH-10001254;304,776;3;0,2;22,8582;West_Superstore
7442;CA-2012-120446;16.11.2014;18.11.2014;First Class;JG-15805;92105;OFF-LA-10003148;18,9;3;0;8,694;West_Superstore
5842;CA-2012-126725;17.11.2014;21.11.2014;Standard Class;BS-11665;92105;TEC-PH-10003174;415,968;4;0,2;51,996;West_Superstore
5843;CA-2012-126725;17.11.2014;21.11.2014;Standard Class;BS-11665;92105;OFF-ST-10001418;304,9;5;0;6,098;West_Superstore
5844;CA-2012-126725;17.11.2014;21.11.2014;Standard Class;BS-11665;92105;FUR-FU-10002813;80,96;4;0;29,1456;West_Superstore
5845;CA-2012-126725;17.11.2014;21.11.2014;Standard Class;BS-11665;92105;OFF-ST-10000129;777,21;7;0;54,4047;West_Superstore
5846;CA-2012-126725;17.11.2014;21.11.2014;Standard Class;BS-11665;92105;OFF-PA-10001639;32,4;5;0;15,552;West_Superstore
5847;CA-2012-126725;17.11.2014;21.11.2014;Standard Class;BS-11665;92105;FUR-CH-10001708;225,568;2;0,2;2,8196;West_Superstore
5848;CA-2012-126725;17.11.2014;21.11.2014;Standard Class;BS-11665;92105;FUR-FU-10001591;36,6;3;0;15,372;West_Superstore
3698;CA-2012-151680;19.11.2014;21.11.2014;Second Class;TC-21475;98115;FUR-FU-10000305;141,96;2;0;22,7136;West_Superstore
6996;CA-2012-166800;19.11.2014;26.11.2014;Standard Class;AG-10300;89115;OFF-AP-10004868;31,08;4;0;8,3916;West_Superstore
1071;CA-2012-144652;20.11.2014;26.11.2014;Standard Class;SN-20560;90008;OFF-AR-10003732;19,46;7;0;5,0596;West_Superstore
4059;CA-2012-124058;20.11.2014;24.11.2014;Standard Class;LC-16885;94601;TEC-PH-10004774;72,744;7;0,2;-15,4581;West_Superstore
4060;CA-2012-124058;20.11.2014;24.11.2014;Standard Class;LC-16885;94601;FUR-CH-10000595;572,16;3;0,2;35,76;West_Superstore
5901;CA-2012-146465;20.11.2014;24.11.2014;Standard Class;PB-18805;94122;OFF-BI-10004528;24,192;9;0,2;7,56;West_Superstore
6245;CA-2012-112305;20.11.2014;25.11.2014;Standard Class;KB-16405;98105;OFF-AR-10002067;119,04;6;0;30,9504;West_Superstore
6246;CA-2012-112305;20.11.2014;25.11.2014;Standard Class;KB-16405;98105;FUR-FU-10002364;22,14;3;0;6,4206;West_Superstore
6247;CA-2012-112305;20.11.2014;25.11.2014;Standard Class;KB-16405;98105;TEC-AC-10002018;13,98;2;0;6,0114;West_Superstore
7994;US-2012-165743;20.11.2014;23.11.2014;Second Class;MM-18055;80013;OFF-BI-10001982;4,896;3;0,7;-3,4272;West_Superstore
7995;US-2012-165743;20.11.2014;23.11.2014;Second Class;MM-18055;80013;FUR-BO-10002268;145,764;6;0,7;-247,7988;West_Superstore
7996;US-2012-165743;20.11.2014;23.11.2014;Second Class;MM-18055;80013;OFF-BI-10001758;9,612;6;0,7;-7,3692;West_Superstore
